person;step;question;difficulty;discrimination;fraction;Sim;Sim/A;Sim/A/A01;Sim/A/A02;Sim/A/A03;Sim/A/A04;Sim/A/A05;Sim/A/A06;Sim/A/A07;Sim/B;Sim/B/B01;Sim/B/B02;Sim/B/B03;Sim/B/B04;Sim/C;Sim/C/C01;Sim/C/C02;Sim/C/C03;Sim/C/C04;Sim/C/C05;Sim/C/C06;Sim/C/C07;Sim/C/C08;Sim/C/C09;Sim/C/C10
P000009;6;A05-11;"-2,53";"4,81";"1";"-2,09 (SE 0,33 bei 6 Fragen mit R/W-Rate 0,33)";"-2,09 (SE 0,33 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"-2,04 (SE 0,74 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000009;drop;Sim;N_scale:;6; >=6
P000009;drop;Sim;se_scale:;0,32939784966085; <=0,35;delta (pp):0,076708354642331; <=0,1
P000009;inhere;Sim/C;pp:;-2,0867394465224;from:;Sim:;-2,0867394465224
P000009;end;keine Skala übrig
P000009;RESULT;;;;pp;-2,09;-2,09;"";-2,16;"";"";-2,04;-2,09;"";-2,09;-2,09;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,33;0,33;"";0,4;"";"";0,74;9,77;"";96,87;96,87;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,33;0,4;"";0,33;"";"";1;0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;"";3;"";"";1;1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000010
P000010;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000010;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000010;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000010;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000010;5;A02-17;"-2,54";"4,98";"0";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 4 Fragen mit R/W-Rate 0)";"";"-3,06 (SE 0,78 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000010;6;A01-12;"-3,62";"3,70";"0";"-4,14 (SE 0,81 bei 6 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 5 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000010;drop;Sim;N_scale:;6; >=6
P000010;inhere;Sim/C;pp:;-4,1409524430204;from:;Sim:;-4,1409524430204
P000010;end;keine Skala übrig
P000010;RESULT;;;;pp;-4,14;-4,14;-4,14;-3,06;"";"";"";-1,3;"";-0,67;-0,67;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,81;0,81;0,81;0,78;"";"";"";1,11;"";1,47;1,47;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0;0;0;0;"";"";"";0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;1;3;"";"";"";1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000011
P000011;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000011;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000011;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000011;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000011;5;A02-17;"-2,54";"4,98";"0";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 4 Fragen mit R/W-Rate 0)";"";"-3,06 (SE 0,78 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000011;6;A01-12;"-3,62";"3,70";"0";"-4,14 (SE 0,81 bei 6 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 5 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000011;drop;Sim;N_scale:;6; >=6
P000011;inhere;Sim/C;pp:;-4,1409524430204;from:;Sim:;-4,1409524430204
P000011;end;keine Skala übrig
P000011;RESULT;;;;pp;-4,14;-4,14;-4,14;-3,06;"";"";"";-1,3;"";-0,67;-0,67;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,81;0,81;0,81;0,78;"";"";"";1,11;"";1,47;1,47;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0;0;0;0;"";"";"";0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;1;3;"";"";"";1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000012
P000012;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000012;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000012;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000012;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000012;5;A02-17;"-2,54";"4,98";"0";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 4 Fragen mit R/W-Rate 0)";"";"-3,06 (SE 0,78 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000012;6;A01-12;"-3,62";"3,70";"0";"-4,14 (SE 0,81 bei 6 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 5 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000012;drop;Sim;N_scale:;6; >=6
P000012;inhere;Sim/C;pp:;-4,1409524430204;from:;Sim:;-4,1409524430204
P000012;end;keine Skala übrig
P000012;RESULT;;;;pp;-4,14;-4,14;-4,14;-3,06;"";"";"";-1,3;"";-0,67;-0,67;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,81;0,81;0,81;0,78;"";"";"";1,11;"";1,47;1,47;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0;0;0;0;"";"";"";0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;1;3;"";"";"";1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000013
P000013;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000013;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000013;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000013;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000013;5;A02-17;"-2,54";"4,98";"0";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 4 Fragen mit R/W-Rate 0)";"";"-3,06 (SE 0,78 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000013;6;A01-12;"-3,62";"3,70";"0";"-4,14 (SE 0,81 bei 6 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 5 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000013;drop;Sim;N_scale:;6; >=6
P000013;inhere;Sim/C;pp:;-4,1409524430204;from:;Sim:;-4,1409524430204
P000013;end;keine Skala übrig
P000013;RESULT;;;;pp;-4,14;-4,14;-4,14;-3,06;"";"";"";-1,3;"";-0,67;-0,67;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,81;0,81;0,81;0,78;"";"";"";1,11;"";1,47;1,47;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0;0;0;0;"";"";"";0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;1;3;"";"";"";1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000014
P000014;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000014;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000014;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000014;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000014;5;A02-17;"-2,54";"4,98";"0";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 4 Fragen mit R/W-Rate 0)";"";"-3,06 (SE 0,78 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000014;6;A01-12;"-3,62";"3,70";"1";"-3,04 (SE 0,57 bei 6 Fragen mit R/W-Rate 0,17)";"-3,04 (SE 0,57 bei 5 Fragen mit R/W-Rate 0,2)";"-2,95 (SE 1,02 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000014;drop;Sim;N_scale:;6; >=6
P000014;inhere;Sim/C;pp:;-3,0394173132085;from:;Sim:;-3,0394173132085
P000014;end;keine Skala übrig
P000014;RESULT;;;;pp;-3,04;-3,04;-2,95;-3,12;"";"";"";-3,04;"";-3,04;-3,04;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,57;0,57;1,02;0,9;"";"";"";137,96;"";1648,51;1648,51;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,17;0,2;1;0;"";"";"";0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;1;3;"";"";"";1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000015
P000015;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000015;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000015;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000015;4;A02-19;"-1,80";"5,87";"1";"-1,54 (SE 0,31 bei 4 Fragen mit R/W-Rate 0,25)";"-1,54 (SE 0,31 bei 3 Fragen mit R/W-Rate 0,33)";"";"-1,54 (SE 0,32 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000015;5;A04-10;"-1,56";"5,70";"1";"-1,39 (SE 0,24 bei 5 Fragen mit R/W-Rate 0,4)";"-1,39 (SE 0,24 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"-1,32 (SE 0,44 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000015;6;A02-10;"-2,01";"3,31";"0";"-1,54 (SE 0,22 bei 6 Fragen mit R/W-Rate 0,33)";"-1,54 (SE 0,22 bei 5 Fragen mit R/W-Rate 0,4)";"";"-1,77 (SE 0,28 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000015;drop;Sim;N_scale:;6; >=6
P000015;inhere;Sim/C;pp:;-1,5448282991014;from:;Sim:;-1,5448282991014
P000015;end;keine Skala übrig
P000015;RESULT;;;;pp;-1,54;-1,54;"";-1,77;"";-1,45;"";-1,55;"";-1,54;-1,54;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,22;0,22;"";0,28;"";0,37;"";2,19;"";19,32;19,32;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,33;0,4;"";0,33;"";1;"";0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;"";3;"";1;"";1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000016
P000016;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000016;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000016;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000016;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000016;5;A02-17;"-2,54";"4,98";"0";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 4 Fragen mit R/W-Rate 0)";"";"-3,06 (SE 0,78 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000016;6;A01-12;"-3,62";"3,70";"0";"-4,14 (SE 0,81 bei 6 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 5 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000016;drop;Sim;N_scale:;6; >=6
P000016;inhere;Sim/C;pp:;-4,1409524430204;from:;Sim:;-4,1409524430204
P000016;end;keine Skala übrig
P000016;RESULT;;;;pp;-4,14;-4,14;-4,14;-3,06;"";"";"";-1,3;"";-0,67;-0,67;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,81;0,81;0,81;0,78;"";"";"";1,11;"";1,47;1,47;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0;0;0;0;"";"";"";0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;1;3;"";"";"";1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000017
P000017;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000017;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000017;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000017;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000017;5;A02-17;"-2,54";"4,98";"0";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 4 Fragen mit R/W-Rate 0)";"";"-3,06 (SE 0,78 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000017;6;A01-12;"-3,62";"3,70";"1";"-3,04 (SE 0,57 bei 6 Fragen mit R/W-Rate 0,17)";"-3,04 (SE 0,57 bei 5 Fragen mit R/W-Rate 0,2)";"-2,95 (SE 1,02 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000017;drop;Sim;N_scale:;6; >=6
P000017;inhere;Sim/C;pp:;-3,0394173132085;from:;Sim:;-3,0394173132085
P000017;end;keine Skala übrig
P000017;RESULT;;;;pp;-3,04;-3,04;-2,95;-3,12;"";"";"";-3,04;"";-3,04;-3,04;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,57;0,57;1,02;0,9;"";"";"";137,96;"";1648,51;1648,51;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,17;0,2;1;0;"";"";"";0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;1;3;"";"";"";1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000018
P000018;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000018;2;A06-15;"-0,65";"5,56";"1";"-0,29 (SE 0,38 bei 2 Fragen mit R/W-Rate 0,5)";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000018;3;C01-01;"-0,27";"5,96";"0";"-0,48 (SE 0,27 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,55 (SE 0,46 bei 1 Fragen mit R/W-Rate 0)";"-0,55 (SE 0,46 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";""
P000018;4;A07-19;"-0,56";"5,68";"1";"-0,38 (SE 0,22 bei 4 Fragen mit R/W-Rate 0,5)";"-0,3 (SE 0,35 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"-0,32 (SE 0,44 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000018;5;B02-00;"-0,35";"5,94";"0";"-0,47 (SE 0,18 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"";"";"";"";"-0,53 (SE 0,36 bei 2 Fragen mit R/W-Rate 0)";"";"-0,52 (SE 0,38 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000018;drop;Sim;se_scale:;0,18488649147579; <=0,35;delta (pp):0,091625431377263; <=0,1
P000018;end;keine Skala übrig
P000018;RESULT;;;;pp;-0,47;-0,38;"";"";"";"";"";-0,43;-0,41;-0,53;-0,48;-0,52;"";"";-0,51;-0,51;"";"";"";"";"";"";"";"";""
;;;;;se;0,18;0,3;"";"";"";"";"";0,43;0,38;0,36;0,84;0,38;"";"";0,42;0,42;"";"";"";"";"";"";"";"";""
;;;;;frac;0,4;1;"";"";"";"";"";1;1;0;0;0;"";"";0;0;"";"";"";"";"";"";"";"";""
;;;;;N;5;2;"";"";"";"";"";1;1;2;1;1;"";"";1;1;"";"";"";"";"";"";"";"";""

P000019
P000019;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000019;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000019;3;B03-06;"1,34";"5,94";"1";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"1,9 (SE 0,91 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
