componentid,componentname,contextid,status,qtype,model,difficulty,discrimination,guessing,label,catscalename,parentscalenames
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.41,0.47,0.00,SIMV2-G07-06,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.64,1.26,0.00,SIMV2-G07-07,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.62,0.91,0.00,SIMV2-G07-08,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.84,1.6,0.00,SIMV2-G07-09,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.12,1.75,0.00,SIMV2-G07-10,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.12,0.6,0.00,SIMV2-G07-11,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.93,1.31,0.00,SIMV2-G07-12,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.96,0.36,0.00,SIMV2-G07-13,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.04,1.77,0.00,SIMV2-G07-14,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.6,1.16,0.00,SIMV2-G07-15,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.68,1,0.00,SIMV2-G07-16,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.34,0.85,0.00,SIMV2-G07-17,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.22,0.72,0.00,SIMV2-G07-18,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.06,1.93,0.00,SIMV2-G07-19,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.97,1.9,0.00,SIMV2-G07-20,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.38,0.7,0.00,SIMV2-G07-21,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.84,1.54,0.00,SIMV2-G07-22,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.07,0.62,0.00,SIMV2-G07-23,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.58,1.75,0.00,SIMV2-G08-00,SimG08,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.19,1.64,0.00,SIMV2-G08-01,SimG08,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.26,0.9,0.00,SIMV2-G08-02,SimG08,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.93,0.51,0.00,SIMV2-G08-03,SimG08,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3,1,0.00,SIMV2-G08-04,SimG08,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.13,1.99,0.00,SIMV2-G08-05,SimG08,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.04,1.76,0.00,SIMV2-G08-06,SimG08,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.35,1.98,0.00,SIMV2-G08-07,SimG08,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.76,1.71,0.00,SIMV2-G08-08,SimG08,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.78,0.22,0.00,SIMV2-G08-09,SimG08,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.79,0.44,0.00,SIMV2-G08-10,SimG08,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.73,1.26,0.00,SIMV2-G08-11,SimG08,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.88,1.91,0.00,SIMV2-G08-12,SimG08,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.57,1.19,0.00,SIMV2-G09-00,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.36,0.23,0.00,SIMV2-G09-01,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.64,0.99,0.00,SIMV2-G09-02,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.59,0.29,0.00,SIMV2-G09-03,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.2,0.57,0.00,SIMV2-G09-04,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.98,1.49,0.00,SIMV2-G09-05,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.33,0.34,0.00,SIMV2-G09-06,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.52,1.3,0.00,SIMV2-G09-07,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.46,1.72,0.00,SIMV2-G09-08,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.69,1.9,0.00,SIMV2-G09-09,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.24,1.56,0.00,SIMV2-G09-10,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.79,0.81,0.00,SIMV2-G09-11,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.18,1.87,0.00,SIMV2-G09-12,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.92,1.66,0.00,SIMV2-G09-13,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.25,1.05,0.00,SIMV2-G09-14,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.49,1.54,0.00,SIMV2-G09-15,SimG09,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.6,1.7,0.00,SIMV2-H01-00,SimH01,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,-1.44,1.74,0.00,SIMV2-H01-01,SimH01,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.5,0.35,0.00,SIMV2-H01-02,SimH01,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.89,1.48,0.00,SIMV2-H01-03,SimH01,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.06,1.64,0.00,SIMV2-H01-04,SimH01,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.72,1.75,0.00,SIMV2-H01-05,SimH01,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.42,1.93,0.00,SIMV2-H02-00,SimH02,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.62,1.85,0.00,SIMV2-H02-01,SimH02,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.19,0.65,0.00,SIMV2-H02-02,SimH02,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,-1.01,1.43,0.00,SIMV2-H02-03,SimH02,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.4,0.5,0.00,SIMV2-H02-04,SimH02,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.43,0.87,0.00,SIMV2-H03-00,SimH03,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.79,0.53,0.00,SIMV2-H03-01,SimH03,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.37,0.41,0.00,SIMV2-H03-02,SimH03,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.15,1.7,0.00,SIMV2-H03-03,SimH03,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.56,1.93,0.00,SIMV2-H03-04,SimH03,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.24,0.32,0.00,SIMV2-H03-05,SimH03,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.3,1.63,0.00,SIMV2-H03-06,SimH03,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.49,0.55,0.00,SIMV2-H04-00,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.32,1.77,0.00,SIMV2-H04-01,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.1,0.79,0.00,SIMV2-H04-02,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.57,1.26,0.00,SIMV2-H04-03,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.7,0.5,0.00,SIMV2-H04-04,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.51,0.54,0.00,SIMV2-H04-05,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.06,1.34,0.00,SIMV2-H04-06,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.39,0.63,0.00,SIMV2-H04-07,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.27,0.52,0.00,SIMV2-H04-08,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.06,1.04,0.00,SIMV2-H04-09,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.74,1.79,0.00,SIMV2-H04-10,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.22,1.82,0.00,SIMV2-H04-11,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.25,0.33,0.00,SIMV2-H04-12,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.42,0.9,0.00,SIMV2-H04-13,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.81,0.38,0.00,SIMV2-H04-14,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.94,0.28,0.00,SIMV2-H04-15,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.33,0.65,0.00,SIMV2-H04-16,SimH04,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.79,1.21,0.00,SIMV2-H05-00,SimH05,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.32,1.17,0.00,SIMV2-H05-01,SimH05,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.88,0.26,0.00,SIMV2-H05-02,SimH05,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.24,1.57,0.00,SIMV2-H05-03,SimH05,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.49,1.38,0.00,SIMV2-H05-04,SimH05,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.31,1,0.00,SIMV2-H05-05,SimH05,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.02,0.99,0.00,SIMV2-H06-00,SimH06,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.3,1.73,0.00,SIMV2-H06-01,SimH06,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.64,1.09,0.00,SIMV2-H06-02,SimH06,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.85,0.37,0.00,SIMV2-H06-03,SimH06,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.01,1.57,0.00,SIMV2-H06-04,SimH06,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.07,1.75,0.00,SIMV2-H06-05,SimH06,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.56,0.65,0.00,SIMV2-H06-06,SimH06,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.67,0.43,0.00,SIMV2-H06-07,SimH06,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.29,1.15,0.00,SIMV2-H06-08,SimH06,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.74,0.87,0.00,SIMV2-H06-09,SimH06,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.48,1.57,0.00,SIMV2-H06-10,SimH06,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.94,1.76,0.00,SIMV2-H06-11,SimH06,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.88,1.39,0.00,SIMV2-H06-12,SimH06,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.68,1.18,0.00,SIMV2-H07-00,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.07,0.78,0.00,SIMV2-H07-01,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.07,0.51,0.00,SIMV2-H07-02,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.37,1.33,0.00,SIMV2-H07-03,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.79,0.31,0.00,SIMV2-H07-04,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.59,0.92,0.00,SIMV2-H07-05,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.2,0.97,0.00,SIMV2-H07-06,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.6,1.85,0.00,SIMV2-H07-07,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.72,0.81,0.00,SIMV2-H07-08,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3,0.59,0.00,SIMV2-H07-09,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.64,1,0.00,SIMV2-H07-10,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.96,0.76,0.00,SIMV2-H07-11,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.49,0.36,0.00,SIMV2-H07-12,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.97,0.84,0.00,SIMV2-H07-13,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.21,0.4,0.00,SIMV2-H07-14,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.54,1.69,0.00,SIMV2-H07-15,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.22,0.29,0.00,SIMV2-H07-16,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.72,1.43,0.00,SIMV2-H07-17,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.43,1.94,0.00,SIMV2-H07-18,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.22,0.2,0.00,SIMV2-H07-19,SimH07,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.91,0.61,0.00,SIMV2-H08-00,SimH08,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.23,1.22,0.00,SIMV2-H08-01,SimH08,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.82,0.57,0.00,SIMV2-H08-02,SimH08,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.67,0.44,0.00,SIMV2-H08-03,SimH08,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.76,0.65,0.00,SIMV2-H08-04,SimH08,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.66,0.7,0.00,SIMV2-H08-05,SimH08,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.96,1.5,0.00,SIMV2-H08-06,SimH08,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.65,0.35,0.00,SIMV2-H08-07,SimH08,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.04,1.45,0.00,SIMV2-H08-08,SimH08,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.59,0.28,0.00,SIMV2-H09-00,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.26,1.88,0.00,SIMV2-H09-01,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.56,0.63,0.00,SIMV2-H09-02,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.46,1.47,0.00,SIMV2-H09-03,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.45,0.97,0.00,SIMV2-H09-04,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.4,0.26,0.00,SIMV2-H09-05,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.31,1.26,0.00,SIMV2-H09-06,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.63,0.41,0.00,SIMV2-H09-07,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.49,1.91,0.00,SIMV2-H09-08,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.35,0.67,0.00,SIMV2-H09-09,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.31,0.31,0.00,SIMV2-H09-10,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.36,1.77,0.00,SIMV2-H09-11,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.56,1.31,0.00,SIMV2-H09-12,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.55,0.48,0.00,SIMV2-H09-13,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.47,0.27,0.00,SIMV2-H09-14,SimH09,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.52,0.89,0.00,SIMV2-H10-00,SimH10,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.77,0.9,0.00,SIMV2-H10-01,SimH10,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.97,1.89,0.00,SIMV2-H10-02,SimH10,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.36,0.75,0.00,SIMV2-H10-03,SimH10,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.52,1.31,0.00,SIMV2-H10-04,SimH10,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,4,0.39,0.00,SIMV2-H10-05,SimH10,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.83,1.99,0.00,SIMV2-H10-06,SimH10,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.48,1.1,0.00,SIMV2-H10-07,SimH10,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.52,1.13,0.00,SIMV2-H10-08,SimH10,SimV2|SimH
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.71,1.16,0.00,SIMV2-I01-00,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.77,1.51,0.00,SIMV2-I01-01,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.79,1.29,0.00,SIMV2-I01-02,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.43,0.39,0.00,SIMV2-I01-03,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.63,0.44,0.00,SIMV2-I01-04,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.46,0.32,0.00,SIMV2-I01-05,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.74,1.38,0.00,SIMV2-I01-06,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.05,1.38,0.00,SIMV2-I01-07,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.62,1.93,0.00,SIMV2-I01-08,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.81,0.48,0.00,SIMV2-I01-09,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.41,0.93,0.00,SIMV2-I01-10,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.16,1.16,0.00,SIMV2-I01-11,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.71,1.71,0.00,SIMV2-I01-12,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.72,1.4,0.00,SIMV2-I01-13,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.56,1.16,0.00,SIMV2-I01-14,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.86,1.82,0.00,SIMV2-I01-15,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.05,0.7,0.00,SIMV2-I01-16,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.55,0.44,0.00,SIMV2-I01-17,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.89,1.98,0.00,SIMV2-I01-18,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.31,1.42,0.00,SIMV2-I01-19,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.83,1.33,0.00,SIMV2-I01-20,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.58,1.06,0.00,SIMV2-I01-21,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.76,0.3,0.00,SIMV2-I01-22,SimI01,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.77,0.41,0.00,SIMV2-I02-00,SimI02,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.46,1.55,0.00,SIMV2-I02-01,SimI02,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.44,0.75,0.00,SIMV2-I02-02,SimI02,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.57,1.23,0.00,SIMV2-I02-03,SimI02,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.92,1.43,0.00,SIMV2-I02-04,SimI02,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.84,1.21,0.00,SIMV2-I02-05,SimI02,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.64,1.22,0.00,SIMV2-I02-06,SimI02,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.32,0.96,0.00,SIMV2-I02-07,SimI02,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.79,1.02,0.00,SIMV2-I02-08,SimI02,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.82,1.76,0.00,SIMV2-I03-00,SimI03,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.16,0.34,0.00,SIMV2-I03-01,SimI03,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.58,0.71,0.00,SIMV2-I03-02,SimI03,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.42,1.68,0.00,SIMV2-I03-03,SimI03,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.13,1.77,0.00,SIMV2-I03-04,SimI03,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.2,1.44,0.00,SIMV2-I03-05,SimI03,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.66,1.29,0.00,SIMV2-I04-00,SimI04,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.55,0.27,0.00,SIMV2-I04-01,SimI04,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.14,1.49,0.00,SIMV2-I04-02,SimI04,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.13,0.77,0.00,SIMV2-I04-03,SimI04,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.02,0.92,0.00,SIMV2-I04-04,SimI04,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.02,0.97,0.00,SIMV2-I04-05,SimI04,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.43,0.41,0.00,SIMV2-I04-06,SimI04,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.92,1.54,0.00,SIMV2-I04-07,SimI04,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.49,0.43,0.00,SIMV2-I04-08,SimI04,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.61,0.76,0.00,SIMV2-I04-09,SimI04,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.54,1.56,0.00,SIMV2-I04-10,SimI04,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.75,0.39,0.00,SIMV2-I04-11,SimI04,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.63,1.73,0.00,SIMV2-I05-00,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.06,1.61,0.00,SIMV2-I05-01,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.7,1.35,0.00,SIMV2-I05-02,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.7,1.54,0.00,SIMV2-I05-03,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.92,1.95,0.00,SIMV2-I05-04,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.47,0.32,0.00,SIMV2-I05-05,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.56,0.64,0.00,SIMV2-I05-06,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.6,0.59,0.00,SIMV2-I05-07,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.07,1.54,0.00,SIMV2-I05-08,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.45,0.21,0.00,SIMV2-I05-09,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.08,0.24,0.00,SIMV2-I05-10,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.62,1.11,0.00,SIMV2-I05-11,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.52,0.96,0.00,SIMV2-I05-12,SimI05,SimV2|SimI
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.73,0.46,0.00,SIMV2-I05-13,SimI05,SimV2|SimI
